TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-26 23:03:45,1772147025456,neurohq-htriw9lag-iafmtjss-projects.vercel.app/dashboard,GET,,200,gn7gf-1772147025456-53067ae1ed48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard.rsc,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,8,iad1,399,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE339PZDJ8J9F9VRE1RGZC4,y2uqxM5ghVpl,1
2026-02-26 23:03:45,1772147025456,neurohq-htriw9lag-iafmtjss-projects.vercel.app/dashboard,GET,,200,gn7gf-1772147025456-53067ae1ed48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,150,iad1,277,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE339HP8EQ6CWYSYKSWMVK8,ldWNXX4gLOhp,2
2026-02-26 23:03:45,1772147025204,neurohq-htriw9lag-iafmtjss-projects.vercel.app/forgot-password,GET,_rsc=17yrj,307,n27lp-1772147025204-1a74dabb18a3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,133,iad1,272,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE3399TPCESNJ57V216CDM4,WZoLmaIW1cya,1
2026-02-26 23:03:45,1772147025204,neurohq-htriw9lag-iafmtjss-projects.vercel.app/forgot-password,GET,_rsc=17yrj,307,n27lp-1772147025204-1a74dabb18a3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/forgot-password,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,150,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:45,1772147025198,neurohq-htriw9lag-iafmtjss-projects.vercel.app/,GET,_rsc=17yrj,200,r9f4w-1772147025198-c9872a2003be,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/index.rsc,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,11,iad1,399,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE339F5ST1QPNZ7X40RQ3NY,y2uqxM5ghVpl,1
2026-02-26 23:03:45,1772147025198,neurohq-htriw9lag-iafmtjss-projects.vercel.app/,GET,_rsc=17yrj,200,r9f4w-1772147025198-c9872a2003be,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,158,iad1,275,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE3399KJ27WA4XGZNPZQHET,ldWNXX4gLOhp,1
2026-02-26 23:03:45,1772147025192,neurohq-htriw9lag-iafmtjss-projects.vercel.app/signup,GET,_rsc=17yrj,307,54vqn-1772147025192-e334d94596b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,133,iad1,280,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE3399CV70J5BR44KW7YGTD,PLuhGwpkC8AT,1
2026-02-26 23:03:45,1772147025192,neurohq-htriw9lag-iafmtjss-projects.vercel.app/signup,GET,_rsc=17yrj,307,54vqn-1772147025192-e334d94596b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/signup,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,148,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:44,1772147024621,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=y0spr,304,tvg5p-1772147024621-01548caac003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,137,iad1,280,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE338QNJG84GWGK9Y794FN5,PLuhGwpkC8AT,1
2026-02-26 23:03:44,1772147024621,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=y0spr,304,tvg5p-1772147024621-01548caac003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/assistant.segments/!KGRhc2hib2FyZCk/assistant.segment,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,162,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
